"","id","hrs1","marital","childs","age","educ","sex","race","income","rincome","income91","partyid","polviews","libath","colrac","colmil","colhomo","cappun","relig","attend","reliten","bible","health","class","abdefect","abnomore","abhlth","abpoor","abrape","absingle","abany","chldidel","homosex","xmovie","fear","fefam","eqincome","govtpow","aidold","aidunemp","aidcol","aidhouse","racseg","pornlaw"
"1",1,".",1,0,79,12,1,1,13,".",22,0,3,"1","5","5","5",1,3,3,2,".","4",3,"1","1","1","1","1","1","1",".","1","2","1","1",".",".",".",".",".",".","2","2"
"2",4,"20",1,4,50,6,2,1,12,"8",18,0,8,".",".",".",".",1,2,4,3,"2",".",2,".",".",".",".",".",".",".","1",".","2",".","4","3","8","2","3","1","2",".","1"
"3",5,".",4,4,56,8,2,3,8,".",8,1,4,"2","4","5","5",1,4,0,4,"8","3",3,"1","1","1","1","1","1","1","8","1",".","1","8","3","3","1","2","1","1",".","."
"4",7,"40",4,3,48,12,1,2,12,"12",18,0,4,"2","5","5","5",1,1,5,3,".","2",2,"1","1","1","1","1","1","1",".","1","2","2",".","3","3","1","8","1","2",".","2"
"5",9,"35",4,0,40,13,2,2,11,"11",13,0,2,".",".",".",".",2,4,0,4,"2","1",3,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","2"
"6",10,".",4,4,46,13,2,2,8,".",8,1,4,"8","5","5","5",2,1,6,3,".","2",3,"1","1","1","1","1","1","1",".","8","2","1","8",".",".",".",".",".",".","4","2"
"7",11,"55",5,0,37,19,2,1,12,"12",19,0,2,"2","5","4","4",2,5,1,2,".","2",3,"1","1","1","1","1","1","1",".","4","1","1","3",".",".",".",".",".",".","4","2"
"8",12,"40",3,0,43,16,2,1,12,"12",20,2,3,"2","5","4","4",2,3,3,2,"3","2",3,"1","1","1","1","1","1","1","2","4",".","1","4","4","3","1","2","2","1",".","."
"9",14,"10",3,0,44,13,1,1,1,".",1,1,4,"2","4","4","4",1,2,2,2,"2","2",2,"8","8","8","8","8","8","8","2","2",".","2","2","3","2","2","2","2","2",".","."
"10",18,"55",5,0,32,19,1,1,12,"12",16,0,3,".",".",".",".",2,4,2,4,"3","1",3,".",".",".",".",".",".",".","3",".","2",".","4",".",".",".",".",".",".",".","2"
"11",20,".",5,2,24,12,2,2,10,".",11,3,3,"2","5","5","4",2,2,3,2,"1","2",2,"1","1","1","1","1","8","8","3","4",".","2","3","2","4","3","3","1","1",".","."
"12",21,".",3,4,53,12,1,2,10,"10",11,0,7,"1","5","5","4",2,2,8,1,"3","2",3,"1","1","1","1","1","1","1","4","1",".","2","2","1","2","1","1","1","1",".","."
"13",23,"35",5,1,41,15,1,2,12,"12",15,0,5,"2","5","4","4",1,1,2,2,"2","1",2,"1","1","1","2","1","2","2","5","1",".","1","3",".",".",".",".",".",".","4","."
"14",24,"39",1,0,24,12,2,2,12,"12",17,1,6,".",".",".",".",2,1,8,1,"2",".",2,".",".",".",".",".",".",".","8",".","2",".","4",".",".",".",".",".",".",".","1"
"15",27,"40",1,1,38,20,2,1,12,"12",21,5,3,".",".",".",".",1,1,2,2,"3",".",3,".",".",".",".",".",".",".","2",".","1",".","3","3","2","1","2","1","2",".","2"
"16",28,"60",5,0,27,17,1,1,12,"12",19,5,5,"2","4","4","4",1,1,7,1,".","2",3,"2","2","1","2","1","2","2",".","1","2","2",".",".",".",".",".",".",".",".","1"
"17",29,"15",5,0,42,16,2,3,11,"11",13,1,4,".",".",".",".",1,2,3,2,"3","1",3,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","2"
"18",31,"98",1,2,40,20,2,1,13,"13",22,1,2,".",".",".",".",1,3,0,2,"3","1",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"19",32,"40",2,0,74,3,1,2,12,"99",16,7,8,"2","4","4","8",8,4,0,4,".","4",2,"8","8","1","2","1","2","2",".","1","2","2",".",".",".",".",".",".",".",".","2"
"20",33,"89",3,1,41,15,1,1,12,"12",21,5,4,"1","5","4","4",2,5,3,1,".","1",8,"1","8","1","2","1","2","2",".","3","2","1","2",".",".",".",".",".",".","4","1"
"21",34,"65",5,0,25,16,2,1,12,"4",20,0,2,"2","4","4","4",8,3,0,2,"3","1",3,"1","1","1","1","1","1","1","2","4",".","1","3",".",".",".",".",".",".","4","."
"22",41,"37",5,0,61,14,1,2,10,"9",11,0,4,".",".",".",".",8,1,7,2,"2","2",2,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","2"
"23",43,"40",3,2,55,18,2,2,12,"12",16,0,4,"2","4","4","4",2,1,7,3,".","3",3,"1","1","1","1","1","1","1",".","8","1","1",".","3","8","1","1","1","1",".","2"
"24",47,".",5,3,29,7,2,3,5,"99",5,2,2,"2","4","4","4",1,1,8,2,".","3",2,"1","2","1","1","1","8","2",".","1","2","1",".","4","3","2","3","4","3",".","2"
"25",50,"20",3,1,42,12,2,1,9,"6",10,1,5,"2","5","5","4",1,2,7,3,"2","3",3,"8","8","8","8","8","8","8","2","8",".","1","3",".",".",".",".",".",".","2","."
"26",53,"40",1,2,51,12,1,1,13,"13",22,5,4,".",".",".",".",1,5,7,2,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","8","3","2","1","1","2","1",".","2"
"27",56,"45",5,0,26,16,1,1,12,"12",18,2,2,"2","4","4","4",1,2,5,2,"3","2",2,"1","1","1","1","1","1","1","3","4",".","2","3",".",".",".",".",".",".","4","."
"28",57,"30",5,0,53,16,1,1,11,"11",14,3,2,"2","4","4","4",2,4,0,4,".","1",2,"1","1","1","1","1","1","1",".","4","2","2","4",".",".",".",".",".",".","4","2"
"29",60,"32",5,0,31,11,1,3,12,"1",18,1,6,"2","4","4","4",2,2,2,2,".","3",2,"1","1","1","1","1","1","1",".","2","1","1",".","4","1","1","1","4","1",".","2"
"30",61,"20",1,3,39,12,1,1,11,"13",14,0,2,"2","4","5","5",1,5,2,3,"2","2",3,"1","1","1","1","1","1","1","3","1",".","2","2","1","1","1","2","1","2",".","."
"31",65,"40",3,2,49,16,1,3,12,"12",19,3,4,"2","5","5","5",1,4,0,4,".","1",3,"1","1","1","1","1","1","1",".","1","2","2",".","2","1","1","1","1","1",".","2"
"32",66,".",1,2,35,16,2,1,13,"99",22,3,4,"8","8","5","8",8,3,3,3,"8","1",3,"1","1","1","1","1","1","1","3","8",".","2","1","3","8","2","1","2","1",".","."
"33",70,".",2,3,80,12,2,1,13,"99",22,1,6,"2","8","8","4",1,3,1,3,".","3",2,"1","1","1","1","1","1","1",".","1","2","1",".","4","8","2","3","1","2",".","2"
"34",72,"40",5,0,35,16,1,3,12,"12",19,5,3,"2","4","4","4",2,2,3,3,".","1",2,"1","1","1","1","1","1","1",".","4","2","2","4",".",".",".",".",".",".","4","2"
"35",73,".",1,2,81,10,2,1,13,".",22,1,4,".",".",".",".",2,3,1,3,"8",".",3,".",".",".",".",".",".",".","8",".","2",".","1","3","8","1","3","8","1",".","8"
"36",74,"35",5,1,42,15,2,3,12,"12",15,0,2,"2","4","4","4",2,1,3,3,".","2",2,"1","1","1","1","1","1","1",".","8","2","1","3",".",".",".",".",".",".","4","2"
"37",79,"15",5,0,19,10,1,2,98,"1",98,3,4,"1","5","5","4",2,4,0,4,".","2",2,"2","1","2","2","8","2","1",".","3","1","2",".","1","2","1","1","1","1",".","3"
"38",81,"35",3,3,42,12,1,2,12,"12",15,0,8,"1","4","4","4",1,1,1,3,".","2",2,"1","1","1","1","1","1","1",".","1","1","2","3",".",".",".",".",".",".","4","2"
"39",84,"55",1,1,29,12,2,1,12,"12",20,2,4,"1","5","4","4",1,1,3,2,"2","1",2,"1","1","1","2","1","1","1","2","1",".","1","4",".",".",".",".",".",".","4","."
"40",85,"53",1,4,32,12,2,1,12,".",17,5,5,".",".",".",".",1,1,2,2,"2",".",3,".",".",".",".",".",".",".","9",".","1",".","4","4","3","3","4","4","3",".","2"
"41",88,"55",3,1,38,16,2,1,12,"12",21,6,6,"2","5","4","4",1,2,7,2,".","1",3,"2","2","2","2","2","2","2",".","1","2","1",".","5","1","2","3","1","4",".","2"
"42",90,"50",1,2,34,20,1,1,99,"99",99,1,3,".",".",".",".",2,1,7,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","4","2","3","2","2","1","2",".","2"
"43",93,"10",5,0,23,16,2,3,12,"4",19,3,4,"2","5","5","4",8,4,2,4,"3","2",2,"1","1","1","1","1","8","1","2","4",".","1","3","1","3","2","1","1","2",".","."
"44",97,"40",3,2,47,12,1,3,13,"13",22,0,4,"2","8","8","5",1,2,7,3,".","2",2,"1","2","1","8","1","2","8",".","8","2","1",".","3","1","1","1","1","1",".","2"
"45",101,".",1,2,41,14,1,1,12,"9",15,0,4,"1","4","4","4",2,2,4,1,".","3",1,"1","2","1","2","1","2","2",".","2","2","1","2",".",".",".",".",".",".","8","2"
"46",102,"32",5,0,21,10,2,1,9,"8",10,5,4,".",".",".",".",2,2,7,2,"2","1",3,".",".",".",".",".",".",".","3",".","1",".","2",".",".",".",".",".",".",".","2"
"47",103,".",1,6,37,12,2,2,12,".",18,5,5,".",".",".",".",1,2,2,2,"3","2",3,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","3"
"48",105,"40",1,0,24,98,1,3,13,"13",22,3,8,"2","5","5","4",1,5,0,3,"8","1",3,"1","1","1","1","1","1","1","8","8",".","2","1",".",".",".",".",".",".","8","."
"49",117,".",1,2,35,9,2,3,12,".",20,3,4,".",".",".",".",8,1,8,1,"1",".",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"50",118,".",1,3,62,20,1,1,12,".",21,1,4,".",".",".",".",2,1,2,2,"3","3",3,".",".",".",".",".",".",".","1",".","2",".","3",".",".",".",".",".",".",".","2"
"51",123,"20",1,3,48,14,2,3,99,"99",99,3,4,".",".",".",".",2,1,8,1,"1",".",1,".",".",".",".",".",".",".","3",".","2",".","4","3","8","1","2","1","1",".","2"
"52",126,"40",5,0,24,13,2,1,12,"10",18,1,2,"2","5","5","4",2,2,1,2,"2","2",2,"1","1","1","1","1","1","1","2","4",".","2","4","3","2","1","1","1","1",".","."
"53",131,"40",1,2,36,12,1,1,12,"12",21,4,4,"2","5","5","5",1,2,5,3,"2","1",3,"1","2","1","2","1","9","2","3","8",".","2","1",".",".",".",".",".",".","1","."
"54",138,".",5,2,33,11,2,1,12,".",18,3,4,".",".",".",".",1,2,0,2,"2","2",3,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","2"
"55",145,"40",5,0,19,12,1,3,12,"5",19,5,8,".",".",".",".",2,2,0,2,"2","2",2,".",".",".",".",".",".",".","3",".","2",".","8",".",".",".",".",".",".",".","2"
"56",146,".",5,2,30,13,2,1,11,"10",13,1,2,".",".",".",".",1,1,2,2,"2",".",2,".",".",".",".",".",".",".","2",".","2",".","3","3","2","2","3","2","2",".","1"
"57",150,"35",1,1,33,14,1,1,12,"12",19,2,5,".",".",".",".",1,2,3,2,"9","9",2,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","2"
"58",155,".",2,6,78,12,1,2,99,"99",99,0,3,".",".",".",".",1,1,1,1,"2",".",2,".",".",".",".",".",".",".","2",".","1",".","2","4","8","1","1","1","1",".","2"
"59",156,".",5,0,20,14,2,2,98,".",98,1,3,".",".",".",".",2,1,1,2,"3","1",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"60",159,"40",1,2,66,20,1,2,13,"13",22,5,4,"2","4","4","4",2,2,3,2,".","1",3,"1","1","1","8","1","8","8",".","1","1","2","3",".",".",".",".",".",".","4","1"
"61",161,"40",3,2,52,14,2,1,12,"12",19,3,5,"2","5","5","4",2,1,1,2,".","1",3,"1","1","1","1","1","1","1",".","9","2","2","3",".",".",".",".",".",".","4","1"
"62",168,"40",1,1,53,19,2,1,12,"12",21,5,6,"2","4","5","4",1,2,5,1,"2","1",4,"1","1","1","1","1","1","1","2","8",".","2","4",".",".",".",".",".",".","4","."
"63",171,"45",1,2,49,12,1,3,12,"11",19,0,4,"1","5","5","5",1,1,7,1,"1","2",3,"1","1","1","2","1","1","1","2","1",".","2","1",".",".",".",".",".",".","4","."
"64",173,"40",1,4,43,11,1,2,12,"11",18,2,4,"1","5","5","4",1,1,4,2,"3","3",2,"1","1","1","1","1","1","1","0","1",".","2","3","2","2","1","1","2","2",".","."
"65",174,".",1,7,68,19,2,3,98,".",98,3,6,".",".",".",".",1,2,7,1,"2","1",3,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","1"
"66",175,".",2,3,68,15,2,1,12,".",17,1,4,".",".",".",".",2,2,8,1,"1","2",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"67",178,"70",5,0,37,20,1,1,12,"12",21,5,4,"2","5","4","4",1,4,0,4,"3","2",3,"1","1","1","1","1","1","1","8","4",".","2","4","5","2","2","4","2","3",".","."
"68",179,"60",5,0,35,16,1,1,12,"12",21,0,3,".",".",".",".",1,2,2,2,"3",".",3,".",".",".",".",".",".",".","2",".","1",".","9","3","3","2","2","2","3",".","2"
"69",180,"60",2,2,68,12,1,1,12,"12",19,4,7,".",".",".",".",1,2,6,1,"2",".",3,".",".",".",".",".",".",".","4",".","2",".","2",".",".",".",".",".",".",".","1"
"70",181,".",1,1,31,16,2,1,12,"12",21,5,4,"2","5","5","4",2,2,7,1,"2","2",4,"1","1","1","2","1","2","9","3","8",".","2","4","3","3","2","8","2","2",".","."
"71",182,".",1,1,36,12,1,1,12,"12",19,1,5,"1","5","5","5",1,2,3,1,".","1",2,"1","2","1","2","1","2","1",".","1","2","2","1",".",".",".",".",".",".","1","2"
"72",183,"50",1,2,47,20,2,1,12,"12",21,0,2,".",".",".",".",2,4,9,4,"3","8",4,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","3"
"73",188,"54",3,2,39,19,2,1,12,"12",20,0,4,"2","4","5","4",1,2,3,3,".","1",3,"1","2","1","2","1","2","2",".","4","2","2","4",".",".",".",".",".",".","4","2"
"74",189,".",1,3,63,12,2,1,13,".",22,4,4,"2","4","4","4",2,2,1,1,"2","4",3,"1","2","1","2","1","2","2","9","3",".","1","4","9","2","2","2","1","1",".","."
"75",194,".",1,0,25,15,2,3,98,"1",98,2,3,".",".",".",".",1,5,6,2,"2","1",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"76",196,"50",5,0,47,16,1,1,12,"12",21,1,3,"2","4","4","4",2,2,3,2,".","2",3,"1","1","1","1","1","1","1",".","4","1","2",".","5","2","1","2","2","2",".","2"
"77",198,"40",1,2,32,14,2,3,12,"11",18,1,4,"2","5","8","4",2,2,5,1,"2","2",2,"1","2","1","2","1","2","2","3","1",".","2","3",".",".",".",".",".",".","4","."
"78",199,".",2,2,48,14,2,2,10,".",11,1,2,".",".",".",".",2,1,5,2,"2",".",1,".",".",".",".",".",".",".","4",".","1",".","3","2","3","1","3","2","2",".","2"
"79",200,"65",1,1,38,12,1,1,12,"12",21,0,4,"2","5","4","4",1,2,0,2,"2","1",3,"1","1","1","1","1","1","1","2","4",".","2","1","5","3","2","8","2","3",".","."
"80",202,"24",1,2,65,12,2,1,12,"12",16,5,4,"2","5","5","4",1,1,1,2,".","1",2,"1","1","1","1","1","1","1",".","1","2","1",".","1","1","2","3","2","3",".","2"
"81",203,".",1,7,68,14,2,1,12,".",18,5,6,"1","5","5","4",8,2,8,1,"2","2",3,"2","2","2","2","2","2","2","7","1",".","1","2",".",".",".",".",".",".","1","."
"82",207,"40",2,3,60,16,1,1,12,"12",19,5,6,".",".",".",".",1,2,7,3,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","2","5","2","3","4","2","3",".","1"
"83",209,"32",1,2,37,12,1,1,12,"12",17,6,6,".",".",".",".",1,1,7,1,"1",".",2,".",".",".",".",".",".",".","3",".","2",".","2","4","1","3","2","2","2",".","2"
"84",217,"55",3,0,37,16,2,1,12,"12",19,2,1,".",".",".",".",2,4,0,4,"4","2",3,".",".",".",".",".",".",".","2",".","1",".","4",".",".",".",".",".",".",".","2"
"85",218,"46",1,3,43,16,2,1,12,"12",21,5,4,".",".",".",".",1,2,2,2,"2","3",3,".",".",".",".",".",".",".","3",".","2",".","3",".",".",".",".",".",".",".","2"
"86",219,".",1,3,39,15,2,1,12,".",21,1,4,".",".",".",".",1,3,3,3,"2",".",4,".",".",".",".",".",".",".","2",".","2",".","3","4","3","2","4","2","3",".","2"
"87",223,"70",1,0,45,18,2,1,12,"12",21,0,2,"2","4","4","4",1,3,3,1,"2","1",3,"1","1","1","1","1","1","1","2","4",".","2","4",".",".",".",".",".",".","3","."
"88",230,"45",5,0,40,17,1,1,12,"10",20,3,4,".",".",".",".",1,1,7,2,"3","1",3,".",".",".",".",".",".",".","2",".","1",".","4",".",".",".",".",".",".",".","2"
"89",231,"32",4,0,47,16,1,2,12,"12",21,4,6,".",".",".",".",1,4,2,4,"3",".",4,".",".",".",".",".",".",".","3",".","2",".","2","5","1","3","3","2","3",".","2"
"90",243,"99",1,1,40,15,2,1,12,"6",21,2,4,"2","4","4","4",8,2,0,2,".","2",3,"1","1","1","1","1","1","1",".","4","1","1","4",".",".",".",".",".",".","4","2"
"91",245,".",5,0,23,13,2,1,10,".",11,1,6,".",".",".",".",2,2,7,1,"2","2",1,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"92",246,".",2,2,75,7,2,2,7,".",7,0,3,"8","5","5","5",2,1,5,1,"1","3",2,"2","2","1","2","1","2","2","3","1",".","1","1",".",".",".",".",".",".",".","."
"93",248,".",3,3,56,14,2,2,11,".",14,1,3,"2","4","5","4",2,1,8,9,".","4",3,"2","2","1","2","2","2","2",".","1","1","1","3",".",".",".",".",".",".","4","1"
"94",251,".",1,4,64,10,2,1,12,".",21,5,6,".",".",".",".",1,1,7,1,"1",".",4,".",".",".",".",".",".",".","3",".","2",".","2","4","3","1","1","3","2",".","1"
"95",253,"48",1,0,28,15,2,3,12,"11",19,5,5,"2","5","5","4",1,2,7,2,"2","1",3,"1","2","2","2","1","2","2","2","1",".","2","3",".",".",".",".",".",".","4","."
"96",254,"40",5,0,52,98,2,1,10,"10",11,1,8,"1","5","5","5",1,2,1,2,".","2",2,"2","2","2","1","1","1","1",".","1","1","1","4",".",".",".",".",".",".","4","1"
"97",256,"40",1,0,31,13,1,1,12,"12",20,4,6,"2","5","5","4",1,1,3,2,".","2",2,"1","1","1","1","1","1","1",".","4","1","2",".","4","3","1","2","1","2",".","2"
"98",258,"20",1,3,36,13,2,1,12,"5",21,5,5,".",".",".",".",1,1,7,1,"1","2",3,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","1"
"99",259,"40",1,3,42,14,2,1,12,"12",21,5,6,".",".",".",".",1,1,7,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","4","2","3","2","3","3","3",".","1"
"100",260,"40",3,1,49,16,2,1,12,"12",19,1,3,"2","4","4","4",2,4,1,4,"3","1",3,"1","1","1","1","1","1","1","9","4",".","2","4","4","3","1","2","2","2",".","."
"101",261,"40",1,4,37,14,1,1,12,"12",20,5,5,".",".",".",".",1,1,6,1,"2","2",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"102",264,".",2,0,75,13,2,1,11,".",13,5,6,".",".",".",".",2,1,7,1,"1","2",3,".",".",".",".",".",".",".","2",".","2",".","8",".",".",".",".",".",".",".","8"
"103",269,".",1,5,60,12,2,1,12,".",19,6,7,"2","4","4","4",1,1,7,1,".","1",3,"2","2","8","2","8","2","2",".","1","2","2","2",".",".",".",".",".",".","4","2"
"104",275,"50",5,0,30,14,1,1,12,"12",19,1,4,"2","4","4","4",1,2,0,2,".","1",2,"1","1","1","1","1","1","1",".","1","2","1",".","2","1","2","2","2","1",".","2"
"105",279,"60",1,4,52,12,2,1,12,"12",19,2,4,".",".",".",".",1,1,7,2,"2","2",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"106",281,"37",5,0,28,11,2,1,12,"12",15,3,2,"2","5","5","4",1,4,2,4,"2","2",2,"1","1","1","1","1","1","1","2","4",".","2","3","3","3","2","2","2","1",".","."
"107",283,"50",5,0,43,14,1,1,12,"12",15,2,3,"2","4","4","4",1,4,0,4,".","1",2,"1","1","1","1","1","1","1",".","4","2","2",".","4","3","1","4","2","3",".","2"
"108",286,"40",1,2,52,16,1,3,12,"12",17,5,4,"2","5","4","4",1,5,2,2,".","2",2,"1","1","1","1","1","1","1",".","1","1","1","2",".",".",".",".",".",".","3","2"
"109",287,".",1,2,37,14,1,1,12,"12",20,0,4,".",".",".",".",1,1,7,1,"1","2",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","2"
"110",288,"40",3,2,33,13,2,1,11,"11",13,1,5,".",".",".",".",1,1,3,2,"2",".",1,".",".",".",".",".",".",".","2",".","2",".","4","4","2","2","2","3","8",".","1"
"111",290,"50",1,0,26,14,1,3,10,"9",11,1,5,".",".",".",".",1,2,7,2,"2","3",2,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","1"
"112",296,".",1,7,63,6,1,3,8,".",8,0,3,"1","5","5","4",2,2,2,1,".","4",1,"1","2","1","2","2","2","2",".","1","2","2",".","3","4","2","2","4","3",".","1"
"113",297,".",5,0,47,14,1,1,6,"1",6,1,2,"2","5","5","5",1,1,0,2,".","4",1,"1","1","1","1","1","1","1",".","2","1","1","3",".",".",".",".",".",".","4","2"
"114",303,"40",3,3,36,13,2,3,11,"11",13,0,2,"1","5","4","8",1,2,3,1,"2","2",2,"1","1","1","1","1","1","1","2","2",".","1","3","1","3","2","8","1","2",".","."
"115",306,".",2,2,70,14,2,1,9,".",10,7,4,"1","5","5","5",1,1,3,8,".","2",3,"1","2","1","1","1","1","2",".","1","2","1",".","9","8","2","2","2","2",".","1"
"116",308,".",3,4,53,14,2,1,98,".",98,5,3,".",".",".",".",1,1,4,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","2","5","3","2","4","1","2",".","3"
"117",310,"40",1,2,51,15,1,1,12,"8",16,4,7,".",".",".",".",1,1,1,2,"1","3",2,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","2"
"118",311,".",5,5,53,10,2,2,12,"12",19,1,2,"2","4","5","4",2,1,2,2,"1","2",2,"1","2","1","2","1","2","2","2","3",".","1","2",".",".",".",".",".",".","3","."
"119",312,"42",5,1,22,13,2,3,10,"10",11,0,4,"2","5","4","4",1,2,2,2,"2","2",3,"1","1","1","1","1","1","1","3","3",".","2","4","3","2","3","3","2","3",".","."
"120",316,".",1,2,32,17,2,3,12,".",21,1,4,".",".",".",".",1,5,4,1,"8","2",3,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","2"
"121",317,"38",1,2,26,12,2,3,12,"5",18,3,4,"2","5","5","4",1,2,3,1,".","3",2,"1","2","1","2","1","2","2",".","4","2","2","2",".",".",".",".",".",".","4","2"
"122",318,".",5,0,26,12,1,1,11,"9",14,1,2,"2","5","5","4",2,1,7,1,"2","2",2,"1","1","1","2","2","2","1","4","3",".","2","3","3","1","1","3","1","2",".","."
"123",319,".",5,0,24,12,1,1,6,"6",6,3,5,"1","4","4","4",1,4,0,4,"2","3",3,"1","1","1","1","1","1","1","2","2",".","2","2","1","1","1","3","1","2",".","."
"124",322,"40",1,9,48,16,1,1,12,"12",21,9,5,".",".",".",".",1,2,7,2,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","2","2","1","2","3","2","3",".","1"
"125",327,".",3,0,62,12,1,1,10,".",12,4,6,"1","5","5","4",1,1,7,1,".","2",2,"1","1","1","1","1","1","2",".","3","2","1",".","1","3","1","1","1","1",".","1"
"126",331,".",1,2,46,12,1,1,6,".",6,2,4,"1","5","5","8",8,2,3,1,".","4",3,"1","8","1","8","1","2","2",".","1","1","2","2",".",".",".",".",".",".","3","2"
"127",333,"40",5,0,25,16,2,1,12,"12",15,5,4,"2","5","5","4",2,2,7,1,".","1",2,"2","2","1","2","2","2","2",".","4","2","2","3",".",".",".",".",".",".","3","2"
"128",335,"65",1,1,25,12,1,1,12,"12",20,3,4,".",".",".",".",1,2,3,2,"2",".",2,".",".",".",".",".",".",".","3",".","1",".","3","2","9","9","9","9","9",".","2"
"129",336,"65",1,0,32,14,1,1,12,"12",17,1,3,"2","4","4","4",1,2,5,1,"1","1",3,"1","2","1","1","1","1","1","2","1",".","2","3",".",".",".",".",".",".","2","."
"130",337,"40",5,0,35,12,1,1,12,"12",19,0,4,"2","4","4","4",1,4,3,4,"2","2",2,"1","2","1","2","1","1","2","3","4",".","2","8","5","4","1","4","2","2",".","."
"131",341,"65",3,2,38,17,1,2,12,"12",15,0,6,".",".",".",".",1,1,5,1,"1","1",2,".",".",".",".",".",".",".","3",".","1",".","1",".",".",".",".",".",".",".","2"
"132",349,".",2,2,73,10,2,2,8,".",8,2,4,".",".",".",".",1,1,7,1,"1",".",3,".",".",".",".",".",".",".","4",".","1",".","2","2","2","2","2","2","2",".","1"
"133",350,"63",1,1,31,14,1,2,12,"12",17,0,4,".",".",".",".",2,1,8,1,"2",".",2,".",".",".",".",".",".",".","2",".","1",".","4","4","1","1","2","1","1",".","2"
"134",351,".",5,2,37,17,2,2,6,".",6,2,4,"2","5","5","5",2,2,0,3,".","4",1,"1","1","1","1","1","1","1",".","1","1","2","2",".",".",".",".",".",".","4","2"
"135",353,".",1,2,34,12,2,2,2,".",2,0,6,".",".",".",".",1,1,7,1,"2","3",1,".",".",".",".",".",".",".","2",".","1",".","3",".",".",".",".",".",".",".","2"
"136",357,"21",2,1,55,7,2,2,10,"2",12,0,6,"1","5","5","4",1,1,3,2,"1","3",2,"2","1","1","2","1","2","2","2","4",".","1","2",".",".",".",".",".",".","4","."
"137",358,"45",4,1,28,15,2,2,9,"9",9,0,4,"1","5","4","4",1,1,5,1,"2","2",2,"1","1","1","1","1","1","1","3","1",".","1","2","3","1","1","2","1","2",".","."
"138",362,"32",3,3,44,12,2,1,9,"9",9,2,2,"1","8","5","4",1,1,3,3,".","2",2,"1","1","1","1","1","1","1",".","2","2","1",".","4","3","1","1","2","2",".","1"
"139",364,"15",3,0,45,12,1,1,7,"7",7,4,4,"1","8","5","5",1,2,7,1,"2","2",3,"1","2","1","2","9","9","9","3","1",".","2","2",".",".",".",".",".",".","8","."
"140",366,"30",1,2,50,16,1,1,12,"12",20,1,5,".",".",".",".",1,1,8,3,"3","3",3,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"141",370,"15",1,1,26,12,2,2,10,"3",11,0,3,"2","4","4","4",1,1,3,3,"1","2",3,"1","1","1","1","1","1","1","2","3",".","1","3",".",".",".",".",".",".",".","."
"142",380,"49",3,4,39,12,2,1,12,"12",18,3,6,"2","4","4","4",1,2,4,1,".","2",1,"1","2","1","2","1","2","2",".","8","2","1","2",".",".",".",".",".",".","4","2"
"143",387,"42",5,0,23,14,1,1,12,"9",17,1,4,"2","4","8","8",1,1,4,2,".","2",4,"1","1","1","1","1","1","1",".","1","1","1","3",".",".",".",".",".",".","1","2"
"144",388,".",2,3,83,12,2,1,9,".",10,2,1,".",".",".",".",1,2,0,1,"2",".",4,".",".",".",".",".",".",".","2",".","2",".","2","1","1","1","4","1","3",".","1"
"145",389,"48",5,1,28,12,1,1,12,"12",20,4,2,"2","5","5","4",1,4,0,4,"3","2",1,"1","1","1","1","1","1","1","1","1",".","2","2",".",".",".",".",".",".","4","."
